custom_id,annotation,document
1.3334624389734687e+18,2.0,Digitalisering individualisering en zelfstandig werken zetten kinderen uit kansarme gezinnen verder op achterstand. Corona-onderwijs bejubelen als onderwijsverbetering is dan ook stuitend. https://t.co/DgqezjX0gm via @backinflow #gelijkekansen
1.3333921263533015e+18,1.0,@FritstenHove @marysjabbens @rivm https://t.co/rj8moUacW2Ik denk dat die spoedwet pas ingetrokken wordt als het nieuwe normaal van kracht wordt met het invoeren vd Marxistische wereldstaat waarbij wij allen zijn gevaccineerd en slaaf gemaakt. Dat is mijn zorg.
1.3333840958381138e+18,2.0,Für alle die das Virus immer noch nicht Ernst nehmen.Damien (8) ligt op ic: ’Wie denkt dat corona onzin is kijk dan naar mijn zoontje’ https://t.co/ATwRhqfygR via @telegraaf
1.333385920599511e+18,1.0,Wat ga jij morgen doen? Je schikken in je nieuwe lot als EU slaaf of doe je niet mee aan de zinloze en onnodige mondkapjes plicht? Er is geen 2e Corona golf en Corona is al weg sinds maart! Ook bestaat Corona niet het is griep of Sars waarmee u bang gemaakt bent!
1.3333860994823823e+18,1.0,Wat ga jij morgen doen? Je schikken in je nieuwe lot als EU slaaf of doe je niet mee aan de zinloze en onnodige mondkapjes plicht? Er is geen 2e Corona golf en Corona is al weg sinds maart! Ook bestaat Corona niet het is griep of Sars waarmee u bang gemaakt bent! https://t.co/xGLcG7Wxa5
1.3333863501632758e+18,2.0,Nieuws uit de oude doos van bij de heropening van tuincentra en doe het zelf zaken op 18 april. De media probeerde hardnekkig de rijen te framen als de voorloper van de coronapocalyps. Uiteindelijk bleven de cijfers gewoon aan hetzelfde tempo verder dalen. https://t.co/8YdoDZGakJ
1.2280980356427817e+18,2.0,Zwarte mensen in de US vragen zich af hoe een blanke een “court order” kan negeren zonder meer. Hoe vaak hebben we al gelezen over kinderen die in de US thuisonderwijs kregen
1.228281723412271e+18,0.0,SCHOKKEND Italië: Nigeriaan verkracht &amp; slacht 18-jarigen af https://t.co/9RIjnmMNin\\n~slachtingen in EU door migrantencrapuul &amp; geen einde in zicht om te stoppen met Europa te overspoelen met geïmporteerde moordende beesten.SJOT ALLEENSTAANDE JONGE MANNEN ERUIT =GEEN ASIEL-NOOIT
1.2282776716348334e+18,0.0,Ramon en Simone zijn vanaf vandaag niet meer samen... #radio538 #Valentijnsdag #winactie Reisje naar Italië. #barrypaff Is die muts nog boos op haar vriend terwijl zij vreemdgaat met Sander.🤣
1.2273815374166016e+18,2.0,@Sandra7Sunshine Dan moet ik eens een doos beddengoed naar je sturen zodat je dat eens een paar weekjes vrijblijvend kan testen... 😊
1.232791553426559e+18,1.0,@FirenzeJudy @roderikd @rivm @Paulslettenhaar @wierdduk @woukevscherrenb Dit soort berichten helpt niet. Denk je nou echt dat ze bij het RIVM achterlijk zijn en het te licht opvatten? Besef je dat -met alle kritiek die er op mogelijk is- Nederland zo ongeveer het beste gezondheidsstelsel ter wereld heeft?
1.232597332266537e+18,1.0,@MiroslavPrince @whooptidooh @rivm Menen ze nou echt dat iedereen achterlijk is?
1.2325953649659535e+18,1.0,@rivm Hoe achterlijk zijn jullie daar?! Better safe than sorry? Hieraan gaan straks mensen dood en dan zeggen jullie zeker \\
1.232699545856938e+18,2.0,Een blanke Marokkaan... hij lijkt op een familielid 😉#ophokplicht #coronavirus #coronaophokplicht https://t.co/05ywqFrHdQ
1.2327040869712404e+18,2.0,@heelgewoo Snap ik ook. Maar we accepteren het weer.\\nVitaler = langer doorwerken en dan toch met een sigaar uit eigen doos komen om ouderen eerder te kunnen laten stoppen.\\nDeugt van geen kant. We leven korter
1.2327231541765612e+18,0.0,Hoezo is die Piepstem bij @RTLBoulevard ineens een #virus #corona expert?? Welke mongool raad mensen nou af een mondkapje te dragen?? Valse vriligheid?? NEE!!\\n\\nDoor een mondkapje te dragen
1.2327130865131438e+18,2.0,@BartNijman @WilmerHeck @Denkjewel @nrc Als blanke man word ik ook geprofileerd. Ik rij 2x per jaar alleen naar Italië en wordt bij de Zwitserse steevast aangehouden en doorzocht. Soms ook elders. Record is 3 x op een dag. Het doet me niets.
1.2297363745736335e+18,0.0,Laten we eens praten over het rabiate racisme van sommige surinamers tegen blanke Nederlanders..\\n\\nSylvana Simons: ‘Coronavirus deed het rabiate racisme jegens Aziaten in Nederland danig bovendrijven!’ https://t.co/lnf3IaSheb
1.2298222743977574e+18,2.0,@JoostNiemoller Bij een veroordeling gaat de Italiaanse doos van Pandora pas echt open...  Mensen zijn er klaar mee daar: NGO\s die voor hun eigen \\
1.2330038136043315e+18,1.0,@RobJetten Alsof wij ons niet druk maken om andere dingen zoals het Coronavirus???? Man man je zet jezelf volledig voor schut met zulke achterlijke tweets!!!!
1.233033532529836e+18,1.0,@robmueller2302 @Politie @rivm Whahaha ja dom net of wij achterlijk zijn!
1.233103858508976e+18,2.0,@holy_dutch vraagt of zijn autist hem immuun maakt voor het corona virus? #coronavragen
1.2330951266726625e+18,2.0,Wanneer je sigaretten gaat kopen en in de krantenwinkel een doos mondmaskers op de toog ziet staan weet je dat het punt van blinde paniek en algehele hysterie bijna bereikt is #COVIDー19 #coronavirus Misschien allemaal eens diep inademen 😉
1.233172220777726e+18,0.0,@Skoapekuukie SARS: 8000 besmettingen in 6 maanden.\\n#coronavirus:  80.000 besmettingen in 6 WEKEN!!!\\nDus TIEN keer meer gevallen in een KWART vd TIJD. Tel uit je winst!\\nMijn #coronavragen zijn:\\n1. Waarom zijn #TjerrieBidet tokkies zo DOMDOMDOM???\\n2. Waarom zijn #PVVtokkies zo DOMDOMDOM???
1.233174170839769e+18,0.0,@JohanSchouten3 @PetraBotter @jjvpeperstraten Pia Dijkstra is de D66 muts die oudere mensen het liefst zou willen \\
1.2334538306223923e+18,1.0,Really..??? Denkt het #RIVM en #RTLNieuws nou écht dat we debiel zijn..??? #covid19 #coronavirus #griep  https://t.co/yVoWdzehAV
1.233465184343253e+18,0.0,Voor dit eencellige stuk inteelt zou het #coronavirus een hele verbetering zijn. https://t.co/sIXvgnsoe1
1.2334650821071217e+18,2.0,@EWindt Het medicijn werkt tegen infecties aan de bronchiën maar niet specifiek corona. In Zeewolde meer succes.\\nMomenteel vindt onderzoek plaats waarom donkere Afrikanen niet ziek worden. Alle gevallen in Afrika zijn blanken maar donkere mensen in hun omgeving lijken niet ziek te worden
1.233445097347408e+18,0.0,@thierrybaudet Om corona virus hoer bij te betrekken is te ziek voor woorden.....ongelofelijke engnek ben jij zeg....
1.2334399813954888e+18,0.0,Het is om je dood te lachen als het niet zo triest was.\\nZe zijn nog net zo achterlijk als 1200 jaar geleden....\\n\\nIraanse Ayatollah: \\
1.2332845494902333e+18,0.0,Terwijl ze me een kerk God en met de hoeren neuken en met het café de intimiteit belachelijk hebben gemaakt waarom maken ze een pandemie belachelijk met corona?#coronavragen
1.233359962652455e+18,2.0,Het Coronavirus is dat een ziekte die alleen maar blanke en Aziatische mensen kunnen krijgen.!!!???
1.2333603644290417e+18,2.0,Cancellen van deze grootste toerisme beurs zou echt een slecht signaal zijn. Coronavirus: Entscheidung über ITB-Absage kommt nicht vor heute Abend https://t.co/4MaLoZqexk
1.233349194167001e+18,1.0,Het is toch waar dat inteelt mensen dumb en dumber maakt.🤦\u200d♀️🤦\\nMasoumeh Ebtekar
1.233344857877381e+18,0.0,@moeva18 @Amma_Asante En als het mokkel nu zelf eens lekker dood zou gaan aan Corona dan hoop ik dat ze Afriyie meeneemt
1.2332646973543956e+18,0.0,Ik tweet niet vaak.Maar welke  achterlijke idiote ingestelde Chinesen hebben het uitgevonden om vleermuizen 🦇 te eten uit geloofsovertuiging.Omdat het beter gaat voelen Eikels !!!!!.\\nBedankt China 🇨🇳 voor het Corona virus \U0001f9a0\U0001f92c\U0001f975\U0001f976 https://t.co/yu00xcvJHo
1.2236977607608812e+18,1.0,Tis ook &lt;uche uche&gt; wel een achterlijk &lt;hatsjoe&gt; mooi &lt;kuch&gt; land
1.2318640698477486e+18,1.0,@liefstekat Het betekend ook je eigen verantwoordelijkheid beschermen en dat niet elke mongool zomaar virussen kan gaan testen in een lab. ik bedoel letterlijk informeer jezelf. Met je boek zat je ook fout. onderzoek had dit kunnen voorkomen. Natuurlijk stop je omdat ik je ongelijk bewijs.
1.2312309283007283e+18,1.0,@rivm Aan eigenwijs zijn markeert het jullie niet. Zijn jullie allemaal achterlijk daar of zo? Ongelooflijk waar zijn jullie mee bezig 👎
1.231278489074045e+18,1.0,@HelenaJacobs @rivm Nederland gaat steeds meer op een achterlijk ontwikkelingsland te lijken.
1.2312093353652634e+18,1.0,Zo hard raakt de coronacrisis onze economie https://t.co/6068TC7SFN via @telegraaf flikker toch op met je economie gezondheid voor ons is belangrijker geld is er alleen voor de rijken dus krijg lekker de tyfes met je economie
1.2313356251414733e+18,0.0,Mhm nabila homo ons opsluiten voor onze zwa gerschapje en jij vrouwen verkrachten vermoorden en rondlopen terwijl je coronavirus hebt...
1.2312657674983752e+18,1.0,Hoe zou dat nou komen? Denk het rivm nou echt dat wij zo achterlijk zijn? https://t.co/xPxZNRiWyq
1.230923369488507e+18,0.0,@KimBoon94 Ik ga verkleed als een homosexuele joodse neger met een bult
1.2308505890279055e+18,0.0,@sjoukens @GeLeHesjesNL Heb geen Chinees gezien wel een stel achterlijke jongeren. #Corona
1.2248071161265316e+18,1.0,@BernadetteGoos2 Mijn vertrouwen in het RIVM is volledig verdwenen. Het lijkt erop dat ze hópen dat er hier besmettingen zullen komen. De ene achterlijke beslissing na de andere. Doodeng dit.
1.2248142247712932e+18,0.0,@roosvonk wat ben jij een imbeciel! Terrorisme is bewust mensen iets aan doen. Met een  noten intolerantie is prima te leven zolang je je aan voedingsregels houdt. Kun jij morgen aub je zelf ff laten testen op een hersentumor? Je tweets zijn echt te achterlijk https://t.co/vUqoewlqXz
1.2323405474629796e+18,2.0,Misschien een gekke vraag... Maar zou het #coronavirus verschillend reageren op zwarte of blanke mensen?
1.2323843729233592e+18,2.0,Hoogbejaarde nagenoeg blinde vrouw (90) bestolen na #coronavirus-babbeltruc\\n\\nHet zou volgens de politie gaan om twee blanke vrouwen van rond de 25 jaar. Beiden hebben een gezet postuur
1.2323674480133325e+18,1.0,Ben ik de enige die de reactie van Nederland op het coronavirus echt achterlijk zwak vind???
1.2321888547881329e+18,1.0,Man man Eric Dijkstra is het Corona virus leuk voor u wat een debiele vraag haal deze debiel van het scherm #op1
1.2254190006891028e+18,2.0,Onze #RoSaFollow is deze week @vagina_museum het eerste museum wereldwijd dat alle mythes over de vrouwelijke genitaliën de wereld uit wil helpen. https://t.co/JSP9IopHY5
1.2269400241737564e+18,2.0,Alle Chinezen de schuld geven van het #coronavirus Is hetzelfde als alle moslims de schuld geven van aanslagen...stop daarmee!
1.2269326785801667e+18,0.0,Alweer schaam ik mij voor een deel van mijn blanke landgenoten. Blijkbaar in honderden jaren niets bijgeleerd en gepreoccupeerd door dommigheid. Nu weer jegens chinezen #coronavirus
1.2269331875295764e+18,1.0,Je kunt wel allerlei oorzaken gaan zoeken en er uren over discussieren maar de reden dat mensen racistisch worden van coronavirus is met name dat ze volstrekt achterlijk zijn. Verder eigenlijk niets. #dwdd
1.226644591702618e+18,2.0,@NlOnbehoorlijk @PetraBotter @M1Kamphuis @rivm Ik heb hier geen zin in voor mensen met een closed mind!\\nJe staat nergens voor open.\\nBlijf jij maar in je doos leven.\\nFijne avond verder. https://t.co/WeWwZVTuJP
1.2269751415754506e+18,2.0,Gooi maar in een doos #coronavirus https://t.co/eVyykuEdrC
1.2269824442529792e+18,1.0,Doe niet zo achterlijk Chinezen in Nederland we love you. Share / deel als je die waanideeën zat bent van mensen #chinezen #china #chinezeninnederland #coronavirus https://t.co/x2gLoDFijF
1.2269503991161528e+18,2.0,Alle chinezen de schuld geven v/d #coronavirus is hetzelfde als vele andere typische ‘grapjes’ etc.. alleen maar blij dat er aandacht voor is op #dwdd en het zijn geen mensen die zeuren
1.2269516122598523e+18,0.0,@mockngjoyy #kopschoppen oudjes beroven witte vrouwen verkrachten mocht geen naam krijgen en NU is dit de kracht van media en schapen? #DWDD #coronavirus #chinezen
1.2267895230168883e+18,0.0,@p__w @JPS___JPS @amsgeel Wa een kut mongool ben je nie he? Jou moeder mag de corona pijlen
1.2301981205392138e+18,0.0,@venusasian @HardstyleVibes @MlNHEEY @diorchanhee @yerivmins Nah mijn mening is niet onnodig want heel twitter stoort zich eraan INCLUSIEF mensen van jullie eigen community. Jullie zetten ze gewoon voor schut. Jullie blijven achterlijke videos delen dan blijf ik mijn mening delen its simple as.
1.2301969693411615e+18,1.0,@HardstyleVibes @RaisedDust @MlNHEEY @diorchanhee @yerivmins ik ben geen achterlijke randdebiel maar ik kan tenminste dingen die ik niet leuk vind negeren ipv onnodige meningen te geven\\nhttps://t.co/eWErxhdTNJ
1.2302190631185162e+18,2.0,Benjamin heeft wel veel protesten gezien in Hongarije. Hij is getrouwd met een Hongaarse. Democratische verslechteringen gaan maar een kant op
1.231680203476304e+18,2.0,In Duitsland heb je een ministerie van gezondheid en niet die flauwekul van Rutte om van alles in één doos te stoppen. Dat Duitse ministerie doet ook niet aan mannetjesmakerij. Gewoon info geven.\\nAktuelle Informationen zum Coronavirus https://t.co/noFDukJrUv
1.2316828907375575e+18,2.0,@JoostNiemoller @thierrybaudet Of de Truken doos RIVM hoe vals ze met meetwaardes om gaan. Bijzonder interessant. \\nhttps://t.co/Nh8OivKWW5
1.2315234098819604e+18,1.0,@aoapia @yerivmins Oh en nu is t wel huilie huilie he? Dat is mn hele punt. Zwart en neger mag niet (en vind ik ook niet correct)
1.2315228614641295e+18,1.0,@aoapia @yerivmins Who cares? Heel veel mensen caren. Als een donker persoon zwart of neger genoemd wordt is de wereld te klein. Net zoals dat Aziaten het heel vervelend vinden om geel genoemd te worden. Of ga je nou echt ontkennen dat dat allemaal niet speelt?
1.2315240131150848e+18,1.0,@aoapia @yerivmins Mag van wie niet? Van al die donkere mensen die het niet fijn vinden en omdat ze niet zwart/ negers zijn? Verander de woorden donker naar blank en zwart naar wit en lees de zin nog een keer. Maakt dat het nu anders?
1.2291022899709665e+18,0.0,Corona virus straf van God voor de Chinezen. Dit soort achterlijke uitspraken werden in het verleden te gemakkelijk gebruikt als argument om tegenstanders onderuit te halen. Hopelijk komt er ooit een verbod op achterlijke uitspraken verpakt als religieuze wijsheid. https://t.co/mf0jt9kvsh
1.233804710630609e+18,2.0,Mijn nicht uit Georgië heeft 2 weken vakantie door coronavirus😭
1.2337471093897544e+18,0.0,@Bonostaff @Boreout Als jij het corona virus krijgt hoop ik dat je een pijnlijke dood sterft. Dat verdien je na die achterlijke opmerking van jou.
1.233815627627946e+18,2.0,Coronavirus in den Nachrichten nicht als 1. Thema ... na
1.2338252272489513e+18,2.0,@lienepien1 Oh wat erg.....\\nDe kerstballen \\nVan volgend jaar...\\nTut tut tut\\nNou nou nou\\nJa dat is verschrikkelijk\\nDaar verbleken de #corona #slachtoffers bij natuurlijk....\\n\\nTsjesus wat onbelangrijk
1.2335514625900093e+18,0.0,@fakkato Hou je kaulo kanker kale hoofd ergens ander kanker chineze corona slet baby
1.2338713478744433e+18,0.0,@TomVanDam5 Heeft dat kreng nog geen corona te pakken?
1.2338687430104064e+18,1.0,@UltraTilburg @rivm Ik snap echt geen flikker van heel die procedures bij die instanties
1.2257289158697042e+18,1.0,@CorinneEllemeet Hebben ze daar nou echt niks beters te doen?. Meest achterlijke motie ooit. Neem een coronabol bij de koffie.
1.223770482262102e+18,2.0,koersen gaan up en down.. je zou nog net Trump niet de schuld geven van het #Coronavirus #nieuws
1.2305702170231235e+18,2.0,Het begrip voor boeren is wel degelijk gezakt. \\nDecennia platteland &amp; bewoners wegzetten als achterlijk op tv &amp; kranten mist zijn uitwerking niet. \\nEn nu #groenlinks alle weilanden wil omzetten in #natuurgebied wordt dat alleen maar erger.\\n#boerenprotesten #plattelandsbewoners https://t.co/CdUl8XyylF
1.230481033918853e+18,2.0,@Fution33 @KleinMarjo @rivm Die hadden misschien suikerziekte? ;)\\n\\nHet meest kans op overleven van Corona lijk je te hebben als blanke jonge niet rokende en niet suikerzieke vrouw.\\n\\nhttps://t.co/vC53xKioXw
1.2302676721071432e+18,0.0,Dus als u straks meer ad EU mag betalen weet u wel wie u daarvoor mag danken. Die achterlijke boeren met hun protesten ja.
1.2286172697623142e+18,1.0,@hulswood Want achterlijke Henkie maakt na protesten altijd dadelijk het geld over.
1.228573913116037e+18,1.0,@kaasncouscous Ik durf te wedden dat deze sneue roeptoeters de moslims ook de schuld geven van het corona virus
1.2285759005618053e+18,0.0,Hahaha idd en dan janken om zwarte Piet terwijl die niggers (Ooow hij zegt nigger als niet nigger zijnde
1.2293817682409144e+18,0.0,@JoostNiemoller Er waren Marokkaanse eenheden (Goumiers) bij de geallieerden. Die zijn in Italië berucht geworden wegens het verkrachten van vrouwen en kinderen. \\nEr is zelfs een herdenkingsmonument voor opgericht en een (verfilmd) boek over geschreven. Google It!\\n#Marocchinate #LaCiociara 👇 https://t.co/bTGYVoUizg
1.340565142426284e+18,1.0,@maartje2210 Ik vind dit zo’n achterlijk item. Gewoon minachtend voor corona slachtoffers.
1.3399507475181568e+18,0.0,@MinPres Prettige kerst? Idioot mede door jullie achterlijke decentralisatie wordt ik begin volgend jaar dakloos met mijn gezin. 5 seconden praten over je misser in de toeslagen en de rest vol kletsen met corona. Je lijkt wel een bedrijf dat corona misbruikt om lekker verder te kunnen.
1.3399583346492334e+18,2.0,@janintheUSA @rolfdim @erikmouthaanRTL De blanke en de rijkere kiezers willen nog eens vier jaar Donald Trump in het Witte Huis. Jongeren minderheden en wie vreest voor corona hopen dat hij plaats maakt voor Joe Biden. https://t.co/jwZmWrDSMJ
1.3423588747461386e+18,1.0,@RGJR70 @NOS Dat vergeten de meesten meisje in Italië verkracht en vermoord en dan dit bericht lezen wat me helemaal niks doet.
1.3423624470307103e+18,0.0,@DavinaSteinweg Volgens mij heb jij jouw medicijn vergeten in te nemen! Corona is geen verkoudheidje. Ongelofelijk domme doos / muts whatever......
1.3425229987844874e+18,2.0,Er is een soort eindslag om ons onze vrijheid het kostbaarste geschenk dat we ontvingen volledig af te nemen en ons door bewaking en totale controle tot slaaf te maken. En als de klap op de vuurpijl ons onze menselijkheid af te nemen https://t.co/bVPyHH5TCG #covid19nl
1.342273462585471e+18,1.0,@neemjemoedur @Degrotedictator @OlifaNT @Bussumer86 @thierrybaudet Nou laat je lekker testen met bagger en een vaccin in je flikker steken. Zie je over een jaar of 5 wel of je dan nog lacht  he 😉
1.3357009562023404e+18,0.0,Valt wel op dat de meeste van die virus tokkies zwartie piet gekkies en de hoogste coronacijfers uit streng gereformeerde dorpen komen :l
1.335699572400812e+18,2.0,@DevliegerErik Ik ook. Ik kijk uit naar de discussies over de dierenmishandeling van de paashaas en de protesten voor de bescherming van het ongeboren leven vanwege de eitjes die massaal vermoord worden door de verschrikkelijke oude blanke mannen.#ZinInPasen
1.3356951057564344e+18,1.0,Ik zie net dat FC Groningen de komende twee weken op zaterdag om 16.30u speelt. Door de hele geen stadionbezoek door coronashizzle ontgaat me nog wel eens wat maar zijn dit soort achterlijke tijden al vaker geweest en dus gebruikelijk? WAT IS DEZE!
1.3354854933588173e+18,1.0,@MediaservicesEU @blckbxnews @studio100 @K3Highlights_ @Qmusic_BE @QmusicNL Onvoorstelbaar dat de meiden van K3 niet zelf nadenken. T cellen immunorespons wat wetenschap...ach lastig. Ook Gert Verhulst verlaagt zich tot een hoer van de coronamaffia. #coronavirus
1.3356901018090988e+18,1.0,@Goodlookz01 Ik had nooit een werk debiel dus was mijn prive nummer op mijn werk bekend. Tot het Corona gedoe en ik wel er eentje kreeg. Die gaat aan het einde van de werkweek en elke dag uit. Dat kan ik met deze niet doen want dan ben ik voor niemand meer bereikbaar.
1.3357066871440712e+18,2.0,Cijfers dalen niet. Maar zijn die cijfers wel echt? Je begint wel erg wantrouwig te worden nu ook de feestdagen worden vermoord door de #coronamaatregelen onzin. Die duidelijk dus niet werken. #corona
1.3356087241871892e+18,1.0,@Videre10 Een dubbele fuck you naar alle mensen die werkelijk zuurstof nodig hebben en thuisblijven uit angst voor deze huppelkut en trawanten.
1.3355999190134907e+18,2.0,@MrsDee73675013 Dat begrijp ik heel goed. Helaas is de spanning te snijden in Nederland dankzij dat ronduit achterlijke beleid vanuit Den Haag. En de hele dag op radio en TV sensatie over oplopende Corona gevallen (pure nonsens natuurlijk). Maar het helpt niet om de rust te herstellen 🤨
1.3356078351205745e+18,2.0,En er zijn nieuwe vragen. We vragen ons af of je iemand zou aanraden in het onderwijs te werken of je makkelijk afgeleid bent en of kinderen een muts mogen dragen in je Corona-geventileerde klas (vraag van een gebruiker).
1.3356144467110216e+18,2.0,Kabinet weer bijeen in Catshuis om te praten over corona-aanpak Wopke Hoekstra kwam samen met zijn zoontje een bal een een doos lego https://t.co/cZRGtkqqNR https://t.co/FnOwG9v9lQ
1.3338507952096092e+18,2.0,Italië: Nigerianen verkrachten en hakken 18-jarig meisje in 20 stukken https://t.co/b1aHMjzaeT via @DissidentNL
1.33385634936567e+18,1.0,@peterjanvdburgh @sari32264489 @ginnymooy @hugodejonge @rivm echt.. zo stom inderdaad dit.. zeg maar achterlijk van de bovenste plank
1.3338532680579277e+18,2.0,@danielverlaan Elektrische pizza oven (moet m nog uitproberen)  isolerende schermen thermoskan water kokertje toiletje voor campertje (kwam ik voorjaar en zomer mee door) doos (niet gekocht) en los toetsenbord voor laptop (scheelt rugklachten bij thuiswerken). Espressoapparaat had ik al.
1.3338573428285317e+18,0.0,@hugodejonge Wat een debiel beleid maar goed wat wil je ook anders met deze clown. Morgen maar  even testen of mijn been gebroken is heb geen klachten of last maar gewoon maar testen.. #PCRTest #PCRGATE #coronamaatregelen
1.3338548058995507e+18,0.0,Hongaarse politicus stapt op na seksfeest in coronatijd - https://t.co/HEPWGbipjM # stond aan de wieg beperken vrijheden homo s. Zoekt vervolgens zelf zijn heil in t buitenland. Dan ben je super hypocriet
1.333859869947007e+18,2.0,Gelukkig zijn er ook nog dit soort parels van totale absurditeit in het verder vrij troosteloze 2020. Een Hongaarse politicus belangrijke oorzaak van antihomo sentimenten in dat land betrapt op homo orgie. @NOS benadrukt coronatijd 😂😂https://t.co/gGRF6oYFAi via @NOS
1.3338613651996303e+18,1.0,@Lin1982 @AlexiaBertrand_ @conner_rousseau Met de EU zijn we helemaal  Corona Proof en kunnen we na een zitting / bijeenkomst Gaan feesten met 27man bij een allen mannen en half ontbloot altijd al gedacht dat het flikkers zijn in.Verborgen Agendas!!!
1.344774142525104e+18,1.0,@mijntwiets #blijfthuis is voor velen erg lastig? Blijf godverdomme thuis achterlijk klootvolk.
1.3447712266281984e+18,0.0,@Sylvana0902 Ernstig debiel maar nog altijd vele malen intelligenter dan rutte dejonge rivm omt en redteam.
1.3447724763378606e+18,1.0,@xrgroningen @milieucentraal @NLRebellion @vuurwerk @vuurwerkverbod @Natuurmonument @rivm @XRUtrecht @PartijvdDieren @groenlinks @urgenda Zo verkrachten de multinationals banken en overheden heel moeder aarde al jaren lang... Laten ons voor de koste opdraaien via de klimaatakkoordjes en jou belasting centjes..Maar jij maakt je druk om de impact van avondje vuurwerk?? 😭😭😭😭 https://t.co/5sq9Ys9AQi
1.3445682725875507e+18,0.0,@A_n_n_e_89 Politie ME undercover rechters gemeenten leger corona jaap van dissel marion koopmans ferd grapperhaus hugo de jonge rutte (hoe heet die flikker van ze voornaam)
1.344550971406512e+18,0.0,@RTLZ Italië heeft 209 miljard op zak en Adam is failliet. Het Groningse gas werd in 1967 al aan Italië verkwanseld omdat Den Uyl zich liet chanteren met Russische beren zegt mijn nicht in Heerlen. Ik zei niks de #prioriteit van een oud wijf heeft het lijf van Floris de Vijfde.
1.3445483422825267e+18,0.0,@Mariyet @_SZG_ @tantramassages @arjenlubach Dat je dit werkelijk gelooft wat een domme doos ben je. Tel eens de doden onder de 70 jaar op de rivm site bij elkaar op en trek je eigen conclusie voordat je zo onnozel reageert!
1.340265936444674e+18,1.0,Gaat een ander geen flikker aan of je je laat testen of niet.
1.3402804353818337e+18,0.0,@HansjePansje12 @Rent_an_Idiot @wappiehoekje @DeQerstman @DebunkerDutch @Videre10 @margabult Ja maar nu is Corona helemaal niet meer zo erg ofzoiets en zijn alle maatregelen enorm overdreven de muts mist gewoon het schnabbelcircuit
1.3403016127373107e+18,1.0,@FNV jullie moeten echt wel ontzettend achterlijk zijn.. oproepen om de winkels te sluiten met kerst... Wat denk je dat er gaat gebeuren?? Iedereen raakt in paniek en gaat voor de kerst als idioten nog boodschappen doen en hamsteren waardoor het voor de kerst extreem druk wordt
1.3402965842826854e+18,2.0,Politiek deugt niet maatregelen deugen niet testen deugen niet wetenschap deugt niet.Laten we eerst eens allemaal naar ons eigen gedrag kijken voordat we alles en iedereen de schuld geven van het feit dat inmiddels iedereen thuiszit. Behalve de medewerkers in de zorg dan.
1.3403046664086979e+18,0.0,@RTLnieuws Gewone ziekenhuizen zijn leeg winkels opvallend rustig Stad en Ommelanden @CDAGroningen vol wandelend publiek. Corona is al lang tot mild gemuteerd en @dijkhoff gaat als een #malle te keer zegt mijn nicht in Nederweert. Ze heeft Prins Carnaval zojuist vakkundig opgewaardeerd!
1.340115354291499e+18,0.0,@HansVonk5 @robertpijkeren Nooit van leestekens gehoord Wappie Tokkie? Nogmaals van mij mag echt iedereen die zo nodig achterlijk egoïstische en eigenwijs echt de meest heftige variant van Covid-19 krijgen. En mensen niet meteen gaan janken jullie dagen het virus uit dan komt karma om de hoek kijken🤣
1.3401171967233843e+18,0.0,@Iamfreeman73 @robertpijkeren Wat een simpele domme wappie tokkie ben jij mafklapper hoe haal je het in je domme tyfus kop om deze achterlijke vergelijking te maken hersenloos gedrocht? Jullie wappies gillen dat Covid-19 niets bijzonders is dus lul niet zo achterlijk tis maar griepje toch mafklapper?😡
1.340119835494273e+18,0.0,Lol - er druppelen nog steeds volgers wegomdat ik corona ontkenners achterlijk heb genoemd !Prima scheelt mij een hoop werk om deze idiotente ontvolgen !
1.3345192807051674e+18,0.0,@Sloototter #Baudet:”Ik ken alleen maar antisemieten...Corona is de wereld in gebracht door #Soros..om een nieuwe wereldheerschappij te starten.#Clinton en de pedofielen is het niet geluktmaar via “#cijona”zal het wel lukken” “..dan schoppen ze alle domme negers toch Europa uit” https://t.co/x6pm9xRaz8
1.334525517488386e+18,1.0,#Kamerleden die alcohol nuttigen tijdens hun werk dat verklaart gelijk hun achterlijke beslissingen. (en wie eet er patat met zn middelvinger?) #Corona #horecaopen https://t.co/AiuO6QQ6yg
1.3374782515229532e+18,0.0,@MissTie @SammyMahdi Domme trut krijg de corona echt.
1.3374788463591547e+18,1.0,Even allemaal deze achterlijke Corona promotievideo disliken aub.Thanxs!https://t.co/VMIiqkVCui
1.3374778846346527e+18,0.0,@mdvrdrmn @malavita666 @hugodejonge @MinPres @2eKamertweets @PubliekeOmroep @BorgerPieter @Thomas_Binder @hommel_b @rivm @hugodejonge @MinPres He prutsers zie dit dan...cola levert een positieve pcr test op!Die test waarvoor al meerdere verzoeken kwamen om deze te onderzoeken en jullie he achterlijke beleid op baseren!Maar als dit hoaxje voorbij is zijn jullie aan de beurt!
1.337481303537709e+18,1.0,@Anti4uswaanzin @thierrybaudet Dus omdat jij minder vitaal bent moet ik thuisblijven? Ik werk gewoon elke dag om mn geld te verdienen kan helaas geen uitkering trekken en de hele dag achterlijk doen op internet.
1.3374724521426985e+18,2.0,@RTLnieuws Mijn lichaam heeft een voorkeur voor #kippeneiwit van de Aldi dus in mijn lijf geen #coronaise zegt mijn nicht in polonaise lekker dicht bij Klaas @dijkhoff en als een #malle tekeergaan. #alaaf @cdavandaag!  https://t.co/Oa17vjCGQR
