custom_id,annotation,unprocessed,processed,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust,intensity
1271055558196580352,2.0,@JoostNiemoller @RobertMolhoek @HDDuurvoort Haar pijn.Weet je wanneer ik pijn voel? Als ik in Italië ben. Dan herinner ik mij weer hoe mijn bet bet bet overgrootvader Germaan vocht tegen de Romeinse overheersers. Dat hij daarvoor werd gekruisigd en zijn vrouw tot slaaf gemaakt. Hoor je mij daarover?,pijnweet pijn voel italië herinner bet bet bet overgrootvader germaan vocht romeinse overheersers daarvoor gekruisigd vrouw slaaf gemaakt hoor daarover,1.0,3.0,1.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.652
1271057388368519168,0.0,@RH61712904 @PatrickKilobyte Dan hadden ze dat ook niet toe moeten staan. 1000en negers op velden en pleinen wel toestaan en een paar 100 man op t Malieveld niet is natuurlijk raar. Tenzij ze stiekem die negers corona toewensen. Maar dat had jij zelf nog niet bedacht natuurlijk. Dat vind ik nou weer geinig,toe staan negers velden pleinen toestaan paar man t malieveld natuurlijk raar stiekem negers corona toewensen bedacht natuurlijk vind nou geinig,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1271061231617609728,0.0,@geertwilderspvv En hopen kut negers Corona krijgen tot hun dood wij als blanken regels moeten. Houden,hopen kut negers corona krijgen dood blanken regels houden,1.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,0.574
1271063565051613184,2.0,Kunnen we nu dan eindelijk weer normaal gaan doen?!! Weg met die achterlijke #anderhalvemeter https://t.co/VtHs6Emc9p,eindelijk normaal gaan achterlijke anderhalvemeter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1271063983404077056,2.0,@karinsaenzm @ShashiRoopram @BlmNederland en nogmaals: meer zwarte mensen vermoord bij deze protesten dan door politiegeweld in heel 2019. je hebt er niks op ze zeggen behalve dat het je niet uitmaakt omdat de moordenaars geen blanke agenten waren. wie is hier nou de racist? ik niet iig moord = moord,nogmaals zwarte mensen vermoord protesten politiegeweld heel niks zeggen uitmaakt moordenaars blanke agenten nou racist iig moord moord,0.0,4.0,2.0,0.0,1.0,2.0,0.0,3.0,1.0,0.0,0.8007500000000001
1271067434821341184,2.0,Het coronavirus bestaat als virus niet: t is een bacterie en wordt gebruikt om bij u de id-5g-chip te implanteren. Daarbij speelt 5g-technologie een vuile rol. Daarvoor hebben @MinPres en c.s. art. 10 en 11 uit de grondwet gesloopt. Gaat u alert zijn? Of blijft u misleid?,coronavirus bestaat virus t bacterie gebruikt idgchip implanteren daarbij speelt gtechnologie vuile rol daarvoor cs art grondwet gesloopt gaat alert blijft misleid,1.0,8.0,0.0,1.0,7.0,1.0,1.0,2.0,1.0,0.0,0.0
1271081777226973184,1.0,Hoe zotter moet het nog worden corona tast de hersenen aan zeker?Deze soort achterlijke horen in een instelling.,zotter corona tast hersenen zekerdeze soort achterlijke horen instelling,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1271085846335311872,1.0,@adamafca Nu met Corona is er toch geen flikker te doen kan je net zo goed je hele ritme verneuken zoals ik 🤠,corona flikker goed hele ritme verneuken zoals,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.7235
1271092092157206528,2.0,@Jeroen99271706 Een blanke demonstratie: hup weg aan de corona regels houden.,blanke demonstratie hup corona regels houden,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1271093003243999232,2.0,Ben wereldwijde #AntifaTerrorists en #BLMprotesten demos beeldenstormen plunderingen vernederingen van blanken et cetera SPUUGZAT. Die #massahysterie moet NU na 17 dagen stoppen! Ook de #MSM moeten stoppen om dit elke dag weer te promoten. Luister in dezen podcast @wierdduk,wereldwijde antifaterrorists blmprotesten demos beeldenstormen plunderingen vernederingen blanken et cetera spuugzat massahysterie dagen stoppen msm stoppen dag promoten luister dezen podcast,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.469
1271093431394320384,0.0,@geertwilderspvv Ferdinand zegt:De 1e levensbedreigende tsunami golf voor de blankewereldzoal NL was(is) Islamitisch en de 2e tsunami golf voor de blanke wereld is BLM ideologie en hun slaafse blanke trawanten en in termen van COVID-19is de 2e golf sterker en gevaarlijker dan de 1e.,ferdinand zegtde e levensbedreigende tsunami golf blankewereldzoal nl wasis islamitisch e tsunami golf blanke wereld blm ideologie slaafse blanke trawanten termen covidis e golf sterker gevaarlijker e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1271099215557660672,2.0,@vlbelang stuur eens een hele doos naar mij moet ik niet meer hamsteren om wc papier,stuur hele doos hamsteren wc papier,0.0,2.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.7235
1271099917835153408,2.0,@NadiaPalesa Dan kan je alle Romeinse arenas afbreken! En een excuus en schadevergoeding eisen aan Italië en Turkije (Moren) ooit was de blanke /witte /niet gekleurde mens populair als slaaf.Is ook niet meer het onderwerp : dat is racisme het NU en de TOEKOMST (m.i.),romeinse arenas afbreken excuus schadevergoeding eisen italië turkije moren ooit blanke witte gekleurde mens populair slaafis onderwerp racisme toekomst mi,2.0,4.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
1271105116200992768,1.0,@_Roxy2_x_ Het begon gewoon met protesten tegen racisme en politiegeweld. Daar ben ik helemaal voor. Maar sommige mongolen zien protesten als een reden om te gaan rellen en plunderen. Dat haalt de (sociale) media dus dat vormt ook het beeld wat mensen ervan krijgen.,roxyx begon protesten racisme politiegeweld helemaal mongolen zien protesten reden gaan rellen plunderen haalt sociale media vormt beeld mensen ervan krijgen,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6465000000000001
1271113075823980544,2.0,Pamela Mastropietro (18) is twee jaar geleden in Italië door drie vluchtelingen Nigerianen ontvoerd verkracht gemarteld vermoord en uiteengereten. Een van de wezens heeft haar hart opgegeten. ZIJ zou een gouden kist hebben verdiend. De burgemeester had voor U moeten huilen,pamela mastropietro twee jaar italië drie vluchtelingen nigerianen ontvoerd verkracht gemarteld vermoord uiteengereten wezens hart opgegeten gouden kist verdiend burgemeester huilen,1.0,4.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0
1271113371488784384,2.0,@vanranstmarc @Naessens99 @_jona_s_ @_Kyle_98 als je corona vergelijkt met de nazis 80 jaar geleden vielen de zwarten ook de strijders tegen de nazis aan in de rug.toen noemde men dat collaborateurs...erfelijk vrees ik..?,jonas kyle corona vergelijkt nazis jaar vielen zwarten strijders nazis rugtoen noemde collaborateurserfelijk vrees,0.0,4.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.636
1271114000407957504,0.0,@vanranstmarc @Naessens99 @_jona_s_ @_Kyle_98 Marc sorry maar excuses vind ik niet op zijn plaats door zo een idiote achterlijke clown want deze zullen toch niet gemeend zijn maar hij vergeet wel dat er vele levens tijdens het corona proses aan u en u voltallige crew te danken is dus aub zet deze aap maar eens op een plek,jonas kyle marc sorry excuses vind plaats idiote achterlijke clown gemeend vergeet vele levens corona proses voltallige crew danken aub zet aap plek,1.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0
1271117568120586240,2.0,WALGELUK  n werk van vele vele jaren om Europa PLAT te krijgen en nu met Corona een vuile smerige schep erbovenop..INTERGREREN VAN AUTOCHTONENis dit.Waar is uwNaastenliefde burgerschap respect eerbied voor ouders en voorouders voor gedane inspanningen en offers..,walgeluk n werk vele vele jaren europa plat krijgen corona vuile smerige schep erbovenopintergreren autochtonenis ditwaar uwnaastenliefde burgerschap respect eerbied ouders voorouders gedane inspanningen offers,5.0,7.0,1.0,2.0,7.0,2.0,4.0,3.0,0.0,4.0,0.672
1271118025597599744,2.0,#vrijheidBlack and White. Maar behalve dat blanken mensen niet wit zijn zijn zwarten niet zwart. En over racisme gesproken; Corona maakt geen onderscheid. Ga uitwaaien op het strand of trek het bos in. Be Free!,vrijheidblack and white blanken mensen wit zwarten zwart racisme gesproken corona maakt onderscheid ga uitwaaien strand trek bos be free,3.0,2.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0
1271128464784084992,0.0,@hugodejonge @TrajectumLVB Het is alleen spannend omdat jij van die achterlijke regels maakt. Niemand durft nog iets te doen. Daardoor ziet familie elkaar al maanden niet. En zetten jullie doden van eenzaamheid onder Corona doden. Waanzin!,spannend achterlijke regels maakt niemand durft daardoor ziet familie elkaar maanden zetten doden eenzaamheid corona doden waanzin,0.0,4.0,2.0,0.0,0.0,4.0,0.0,3.0,0.0,1.0,0.8059999999999999
1271132952882225152,2.0,@UitgeverArie Huidskleur zou geen issue moeten zijn. Er wordt door media constant nadruk op huidskleur gelegd.De demonstraties hier zullen leiden tot (meer) haat naar blanken rellen machtsmisbruik en misschien ook nog wel moord. En er zal vast een Covid19-golf uit voortkomen dat terzijde.,huidskleur issue media constant nadruk huidskleur gelegdde demonstraties leiden haat blanken rellen machtsmisbruik moord vast covidgolf voortkomen terzijde,1.0,3.0,3.0,0.0,2.0,3.0,0.0,3.0,2.0,3.0,0.8832500000000001
1271135110486769664,2.0,@lienepien1 Het was ook goed 87 en 89 ... rustig heengegaan een mooi afscheid kunnen geven ✨Paar weken geleden werd een nicht gecremeerd: korte dienst en aan het einde coffee-to-go ... het contrast was enorm #Corona,goed rustig heengegaan mooi afscheid geven paar weken nicht gecremeerd korte dienst einde coffeetogo contrast enorm corona,11.0,1.0,0.0,2.0,0.0,0.0,4.0,2.0,1.0,4.0,0.0
1271146220032057344,0.0,@MeganMsschln @nnn_chaymae is zij kk achterlijk die had nie eens corona die had andere ziekte,chaymae kk achterlijk nie corona ziekte,0.0,4.0,1.0,0.0,2.0,3.0,0.0,3.0,0.0,0.0,0.35250000000000004
1271146987258286080,2.0,Mijnheer de allochtoon vond het ook nodig om elke dag de deur van de inkomhal te bespuwen... #praktijktesten https://t.co/L9qKU5McYR,mijnheer allochtoon vond nodig dag deur inkomhal bespuwen praktijktesten,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1271147158658527232,2.0,@nieuwsbegrip 3/3Als iemand echt iets zou geven om het leven van zwarte mensen zouden ze demonstreren:  -tegen geweld van zwarten tegen zwarten-tegen zwarte eenoudergezinnen-tegen de torenhoge zwarte criminaliteit etc.Maar heel vreemd alle protesten zijn alleen maar anti-blank. https://t.co/jkzRKRdbEx,echt geven leven zwarte mensen demonstreren geweld zwarten zwartentegen zwarte eenoudergezinnentegen torenhoge zwarte criminaliteit etcmaar heel vreemd protesten antiblank,7.0,6.0,2.0,1.0,2.0,3.0,1.0,2.0,0.0,3.0,0.69175
1271169202456584192,2.0,@ThijsVerbeurgt Je verward “gelijke” met “goede”.Dat gezegd zijnde laat die testen maar doorgaan hoor. Ik maak me alleen maar zorgen om de lege doos ideeën om effectief iets te veranderen.,verward gelijke goededat gezegd zijnde laat testen doorgaan hoor maak zorgen lege doos ideeën effectief veranderen,1.0,4.0,1.0,1.0,1.0,2.0,0.0,3.0,0.0,1.0,0.544
1271170075777814528,0.0,@telegraaf Een grote corrupte achterlijke vertoning dat Nederlandse justitie apparaat Powered by Corona !!!,grote corrupte achterlijke vertoning nederlandse justitie apparaat powered by corona,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1271181052011261952,0.0,Het corona vaccin moet in potjes maar de nederlandse regelgeving laat dat niet toe het achterlijke beleid van @MinPres en die achterlijke gladiool staat hoog in de peilingen 😭😭😭😭,corona vaccin potjes nederlandse regelgeving laat toe achterlijke beleid achterlijke gladiool staat hoog peilingen,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1271191150397882368,2.0,@maitedeleebeeck @mayada_srouji Sinds die actie van gisteren is meerdere keren bewezen dat die nieuwe resolutie een lege doos is. Die praktijktesten in haar resolutie zijn niets waard en zorgen alleen maar voor instanties die op zelfregulerende wijze én optioneel per sector discriminatie kunnen vastleggen,srouji actie gisteren meerdere keren bewezen nieuwe resolutie lege doos praktijktesten resolutie waard zorgen instanties zelfregulerende wijze én optioneel per sector discriminatie vastleggen,2.0,2.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,0.606
1271196560253124608,1.0,Waarom Nederlandse complotdenkers Bill Gates de schuld geven van corona https://t.co/enVzbHu3RD via @NUnl wat een lulkoek!!!,nederlandse complotdenkers bill gates schuld geven corona via lulkoek,3.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0
1271583743782924288,0.0,@Azijnzeiker1 @hobiplnt @SorrowliX Ik ben letterlijk minderjarig en dus ook geen kech ik ben je kaolo dochter niet opa. jij bent de reden waarom corona bestaat 80 jarige🤣 corona do je dinggg!!!,letterlijk minderjarig kech kaolo dochter opa reden corona bestaat jarige corona do dinggg,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1271583895360876544,1.0,een opa die k*nker en kech gebruikt.. jeetje! k snap waarom corona de ouderen pakt😜😜😜,opa knker kech gebruikt jeetje k snap corona ouderen pakt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1271657719175372800,2.0,@suus__je Ik ben getrouwd met een Filipijnse 2 jaar terug. Afgelopen zomer waren we 3 maanden in Nederland.We zouden eind februari/begin maart weer en ik zou dan blijven maar vulkaanuitbarsting op 12 januari EN de covid19 crisis zorgden er dus voor dat we nog op de Filipijnen zijn.,getrouwd filipijnse jaar terug zomer maanden nederlandwe eind februaribegin maart blijven vulkaanuitbarsting januari covid crisis zorgden filipijnen,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1271703430998917120,2.0,@nieuwsbegrip Je kunt niet en zeker niet op lagere niveaus de nuances hierin uitleggen. Extreem slechte keuze. Nu zijn veel Nederlandse agenten besmaad en wordt gezegd dat alleen blanken aan racisme doen en wordt verzwegen dat bij deze protesten wordt opgeroepen tot geweld.,zeker lagere niveaus nuances hierin uitleggen extreem slechte keuze nederlandse agenten besmaad gezegd blanken racisme verzwegen protesten opgeroepen geweld,2.0,6.0,2.0,0.0,1.0,3.0,0.0,4.0,0.0,1.0,0.5974999999999999
1271706358266638336,1.0,@Bart4u2 @geertwilderspvv @thierrybaudet Nee absoluut niet. Alleen maar Friezen die de weg blokkeren voor demonstranten die gebruik maken van hun grondwettelijke rechten. Of alleen maar blanke mensen die bij legale protesten dreigen de koppen van die ‘kankerapen’ in te slaan. Verder heb je helemaal gelijk jongen. Sieg🙋🏼,nee absoluut friezen blokkeren demonstranten gebruik maken grondwettelijke rechten blanke mensen legale protesten dreigen koppen kankerapen slaan helemaal jongen sieg,3.0,5.0,4.0,1.0,2.0,3.0,0.0,2.0,0.0,1.0,0.75725
1271707441173061632,2.0,Een goed stuk dat korte metten maakt met die achterlijke Coronamaatregelen!! https://t.co/NOIM0hXGHa,goed stuk korte metten maakt achterlijke coronamaatregelen,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
1271712184557539328,2.0,@WLoon @WvNoort @nrc Omdat mijn nicht al maanden coronaklachten heeft ben ik lid geworden van de fb-groep Corona ervaringen en langdurige klachten. Veel van de groepsleden testen negatief op de antistoffentest terwijl hun huisarts denkt dat zij corona hebben. Wat is de kwaliteit van deze test?,nicht maanden coronaklachten lid geworden fbgroep corona ervaringen langdurige klachten groepsleden testen negatief antistoffentest huisarts denkt corona kwaliteit test,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.485
1271736486183030784,2.0,Mijn nicht (45 gezond en fit) had #Corona. Geen risico hoor. En gewoon thuis hersteld. Nou ja...op wat kleine details na; dat ze nu 6 weken later geen 10 stappen kan zetten zonder uitgeput te zijn. Geen gesprek kan voeren zonder ademnood. Doe aub voorzichtig allen!,nicht gezond fit corona risico hoor thuis hersteld nou jaop kleine details weken stappen zetten uitgeput gesprek voeren ademnood doe aub voorzichtig allen,8.0,5.0,0.0,3.0,0.0,3.0,1.0,1.0,0.0,4.0,0.0
1271739133321494528,2.0,@DeWitteKim @pvdabelgie @RaoulHedebouw Die coronahelden mogen binnenkort weer opdraven voor het onverantwoord gedrag van jullie achterlijke voorzitter vorige zondag.,coronahelden binnenkort opdraven onverantwoord gedrag achterlijke voorzitter vorige zondag,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1271740481844785152,2.0,Is hier wel eens aandacht aan besteed? Nou @jesseklaver @SylvanaBIJ1 @groenlinks @PvdA @VVD en verder alle linkse deugers? Verschrikkelijk omdat deze zwarte man niet uitgezet wilde worden doodde hij een vrouwelijke blanke politieagent. Waar blijven de protesten? Komop zeg😡😡,aandacht besteed nou linkse deugers verschrikkelijk zwarte man uitgezet wilde doodde vrouwelijke blanke politieagent blijven protesten komop zeg,2.0,7.0,4.0,0.0,3.0,7.0,0.0,4.0,0.0,3.0,0.7015
1271748766312402944,0.0,Och och och de zelfverklaarde experts maar in werkelijkheid non-valeurs van het @rivm zijn aan het voorsorteren flikker toch eens gauw op malloten.,och och och zelfverklaarde experts werkelijkheid nonvaleurs voorsorteren flikker malloten,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1271754149554774016,0.0,@geertperu @NUnl Iddaltijd als het gaat om dingen waar ze 00 verstand van hebben hebben ze Nederland weer nodig .. zou ik ook zeggen zoek het maar lekker uit .. krijg jullie allemaal de Corona ..dan mag je zwarten wel helpen,iddaltijd gaat dingen verstand nederland nodig zeggen zoek lekker krijg allemaal corona zwarten helpen,5.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1271758529465135104,0.0,RIVM-experts: Er komt een punt dat we niet verder kunnen versoepelen  https://t.co/6V6RfuVPfa via @  man man man wat stelletje achtelijke mongolen zijn jullie terwijl iedereen weet dat het virus op het einde loop lullen jullie deze onzin ga eens een keer wat nuttigs doen,rivmexperts komt punt versoepelen via man man man stelletje achtelijke mongolen iedereen weet virus einde loop lullen onzin ga keer nuttigs,1.0,5.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,2.0,0.4765
1271877754422788096,0.0,@telegraaf Die achterlijke Jesse Klaver spoort ook niet helemaal waarschijnlijk de Corona in zijn kop geslagen dit soort gasten moeten opgeborgen worden.,achterlijke jesse klaver spoort helemaal waarschijnlijk corona kop geslagen soort gasten opgeborgen,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1271900092686008320,0.0,@Ocean4Q Mooi dt die proleet met z’n pooierschoenen zich zo in de kaart lt kijken. Woedend omdat artsen doen wat ze behoren te doen duidelijk toch dat het Corona gebeuren aan alle kanten stinkt en niet zo’n klein beetje ook! Dat mannetje wordt gewoon gebruikt en hij heeft het niet door!,mooi dt proleet zn pooierschoenen kaart lt kijken woedend artsen behoren duidelijk corona gebeuren kanten stinkt zon klein beetje mannetje gebruikt,5.0,4.0,4.0,3.0,2.0,2.0,3.0,1.0,1.0,4.0,0.7615999999999999
1271900277260648448,0.0,@MargoDorsman @hugodejonge @MinPres @VVD @rivm je bent echt achterlijk he?,echt achterlijk he,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.364
1271903361542041600,2.0,Waarom zie ik alleen maar blanken (of zijn dát die witte mensen?) op fotos in het artikel? #zelfvernedering Circa 1600 mensen bij protesten Breda en Den Bosch  via @Telegraaf https://t.co/JDXyX2mDXL,zie blanken dát witte mensen fotos artikel zelfvernedering circa mensen protesten breda den bosch via,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1271904761743319040,2.0,@MathijsvdLoo @thierrybaudet dus omdat je eerst iets in leven roept omdat er zelf beter uit te komen (jezelf meer voelen economisch gewin etc) en het dan door protesten van alle kanten (zowel blank als zwart slaaf en niet-slaaf) afschaft moet je er weer beter uitkomen door een dankjewel?,leven roept beter komen voelen economisch gewin etc protesten kanten zowel blank zwart slaaf nietslaaf afschaft beter uitkomen dankjewel,2.0,3.0,2.0,0.0,0.0,2.0,0.0,3.0,0.0,1.0,0.385
1271905863863799808,2.0,@jonas_verhae @demorgen Dringend praktijktesten nodig voor discriminatie tegen blanke mannen.,verhae dringend praktijktesten nodig discriminatie blanke mannen,0.0,3.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,0.606
1272292250190520320,2.0,Hey @JessikaSoorsTijd voor praktijktesten: hoeveel jongeren vallen een blanke aan wanneer die door de straat loopt.We zullen u nu wel niet horen zeker...,hey praktijktesten hoeveel jongeren vallen blanke straat looptwe horen zeker,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1272411315483615232,2.0,Barry Atsma (47) is ondanks de coronabeperkingen al wekenlang volop aan het filmen op de set van de Duitse tv-serie Du sollst nicht lügen. Ik word elke drie dagen getest (premium) https://t.co/LZKHVPI3J5,barry atsma ondanks coronabeperkingen wekenlang volop filmen set duitse tvserie du sollst nicht lügen word drie dagen getest premium,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1272413586539896832,2.0,Weer nertsen op pelsdierenfarm in Moergestel.terwijl elders in #Brabant de dieren gedood worden vanwege #corona vult nertsenfokker zijn hokken...https://t.co/W0Kg22VdAp,nertsen pelsdierenfarm moergestelterwijl elders brabant dieren gedood corona vult nertsenfokker hokken,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1272421181489061888,2.0,@FrankVanZuilen @ehjongsma @OprechtsNu @oakentersagain @Oprjocht1 @RientsHofstra @Classicon2 @Karin25958043 @Moorkopje2 @Ano15033075 @pufpufpafpaf @meer_irma @IkNet @LokaalGeld @nieuws_gier @Strijd_Vrijheid @Asja_jacobs @Korneel_Evers @cameronks @NYGovCuomo @MinPres @hugodejonge @rivm LastigIk denk dat ik met mijn blanke stamboom sowieso als racistisch wordt bestempeld ongeacht mijn woordkeuze.,irma gier vrijheid jacobs evers lastigik denk blanke stamboom sowieso racistisch bestempeld ongeacht woordkeuze,3.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,3.0,0.0
1272422392581820416,2.0,@NuchtereDe @StefanPaas huh? Corona Trumps schuld?zwarte man gedood door blanke agent Trumps schuld? Als jij dit bent in nuchtere staat moeten ze je toetsenbord maar weghalen als je dronken bent,huh corona trumps schuldzwarte man gedood blanke agent trumps schuld nuchtere staat toetsenbord weghalen dronken,1.0,4.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,0.894
1272422690616496128,1.0,@hnjansen @NOS Ach ik ben van mening dat deze protesten een heel eenzijdig verhaal vertellen. Ik ben zelf opgegroeid in een divers wijkje om het zo maar te zeggen en ben jarenlang uitgemaakt voor kk blanke kk kaaskop de Chinese eigenaar van de bakker werd constant lastig gevallen..,ach mening protesten heel eenzijdig verhaal vertellen opgegroeid divers wijkje zeggen jarenlang uitgemaakt kk blanke kk kaaskop chinese eigenaar bakker constant lastig gevallen,3.0,3.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.542
1272423310341689344,1.0,Onze puber zegt: “Wat een hoer van de RIVM is hij”,puber zegt hoer rivm,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1272424220589469696,2.0,#Baudet over de #anti-racismeprotesten: Wij blanken hebben ervoor gezorgd dat de #slavernij werd afgeschaft. Dan zit er echt een hele #rare kronkel in he kop! Bijna onmogelijk voor #Weimans om met deze langspeelplaat in gesprek te gaan  https://t.co/v3atEye1BE via @nporadio1,baudet antiracismeprotesten blanken ervoor gezorgd slavernij afgeschaft zit echt hele rare kronkel he kop bijna onmogelijk weimans langspeelplaat gesprek gaan via,3.0,5.0,3.0,1.0,2.0,4.0,0.0,4.0,0.0,2.0,0.6853333333333333
1272428275068022784,2.0,@lectrr @sthbracke Daarover gaat de ophef niet. Het is eerder een diepe zucht (althans bij mij) dat het weer dezelfde stemmen zijn (Bracke Zinzen) die al tig keer zijn opgevoerd. Er is klimaat racisme radicalisering. Zelfs corona. En er worden drie gepensioneerde blanke mannen gekozen ????,daarover gaat ophef diepe zucht althans dezelfde stemmen bracke zinzen tig keer opgevoerd klimaat racisme radicalisering corona drie gepensioneerde blanke mannen gekozen,1.0,2.0,2.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,0.2345
1272429214126538752,2.0,Ik was er toch wat onrustig over want recent had een buuf dat ook gedaan met allerlei kleine spulletjes speelgoed etc. Een week haalden dagelijks mensen spulletjes op. Kinderen wandelaars etc. Maar andere buren vinden het in Corona te tricky of vinden een doos lelijk.,onrustig recent buuf gedaan allerlei kleine spulletjes speelgoed etc week haalden dagelijks mensen spulletjes kinderen wandelaars etc buren vinden corona tricky vinden doos lelijk,0.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1272442083857612800,2.0,#Kinderen die chocolademelk kregen met feces om #immuunsysteem te testen. #Farmacie #vaccins. Gedeeld ⤵️ door Kennedy-telg (die laatst zijn nicht en haar zoon naar het graf bracht; de zoveelste... Voel erg mee met de familie 😔 en bewonder Robert om wat hij doet: waarheidsvinding,kinderen chocolademelk kregen feces immuunsysteem testen farmacie vaccins gedeeld kennedytelg laatst nicht zoon graf bracht zoveelste voel erg mee familie bewonder robert doet waarheidsvinding,1.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0
1272444528373501952,0.0,@tomvangrieken hopelijk schiet er een blanke agent u kreupel of een corona infectie dat uw spraak spreek vermogen aantast zodat we u ranzige en racistisch gezever niet meer kunnen horen of lezen. Vuile nazi,hopelijk schiet blanke agent kreupel corona infectie spraak spreek vermogen aantast zodat ranzige racistisch gezever horen lezen vuile nazi,1.0,8.0,0.0,0.0,6.0,2.0,0.0,1.0,0.0,0.0,0.0
1272460875971080192,2.0,@destandaard Ach zo ni ze doen maar op ze zijn goed bezig om zo vol te zitten en bij 1 achterlijke mensen ow dat corona terug komt krijgen ze van mij nog lappen bij door een ander zot.,ach ni goed bezig zitten achterlijke mensen ow corona terug komt krijgen lappen zot,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0
1272461899037368320,0.0,Het CDA moet die iedeote dorpsgek Hugo de Jonge eruit gooien Die is volledig het pad kwijt met zijn achterlijke reactie op dat covid19 virus Hij lijd aan hysterische vorm van smetvrees https://t.co/Dco8nY3C48,cda iedeote dorpsgek hugo jonge eruit gooien volledig pad kwijt achterlijke reactie covid virus lijd hysterische vorm smetvrees,3.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.453
1272461997733535744,0.0,Als Je zo been rund bent en nu op @Schiphol staat neem aub corona mee te4ug. Dan kan het achterlijke d66 klapvolkje weer  klappen  voor domme verpleger die voor toerist hun leven geven dank @UNWTO  en @WHO en reisbranche meer doden graag @Schiphol Spaanse corona voorkeur cocktail https://t.co/B74CicvGFG,been rund staat neem aub corona mee teug achterlijke d klapvolkje klappen domme verpleger toerist leven geven dank reisbranche doden graag spaanse corona voorkeur cocktail,4.0,4.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,0.8059999999999999
